timestamp,sender,recipient
1096526,401,288
1096552,288,401
1096602,401,288
1096635,288,401
1096733,119,175
1096752,557,558
1096791,175,119
1096831,557,558
1096836,639,474
1096844,278,335
1097014,136,137
1097069,558,557
1097082,137,136
1097109,291,583
1097151,119,175
1097304,172,640
1097340,640,172
1097385,172,640
1097477,512,299
1097485,557,558
1097540,569,465
1097651,279,617
1097862,640,172
1097914,172,640
1098037,280,131
1098100,401,288
1098178,401,288
1098178,288,401
1098228,176,578
1098261,288,401
1098292,640,172
1098347,172,640
1098353,48,49
1098363,382,218
1098387,640,172
1098496,578,176
1098547,176,578
1098582,141,176
1098606,131,280
1098618,578,176
1098643,135,605
1098651,598,175
1098681,176,141
1098706,176,578
1098721,218,382
1098731,578,176
1098797,578,176
1098833,176,578
1099022,632,274
1099113,326,311
1099143,280,131
1099150,311,326
1099259,274,632
1099484,454,25
1099484,474,505
1099609,326,311
1099614,326,311
1099622,326,311
1099637,326,311
1100157,6,27
1100276,304,549
1100282,304,549
1100304,119,175
1100329,291,589
1100352,175,119
1100354,589,291
1100382,25,454
1100410,454,25
1100560,580,759
1100720,119,175
1100872,95,172
1100989,172,95
1101121,578,176
1101268,25,454
1101275,176,578
1101326,136,108
1101341,139,546
1101371,546,139
1101439,139,546
1101458,546,139
1101586,95,172
1101601,95,172
1101844,62,364
1101858,364,62
1101885,62,364
1101921,578,176
1101936,364,62
1101972,474,639
1101996,474,639
1102156,639,474
1102270,371,532
1102280,176,578
1102319,532,371
1102336,521,358
1102367,578,176
1102393,358,521
1102458,521,358
1102498,176,578
1102523,774,586
1102542,521,358
1102553,586,774
1102573,358,521
1102596,100,344
1102759,632,274
1102900,254,564
1103136,564,254
1103173,254,564
1103622,798,280
1103657,274,632
1103872,846,291
1104039,291,846
1104080,846,291
1104093,291,846
1104112,846,291
1104123,291,846
1104140,280,798
1104176,114,376
1104193,798,280
1104209,136,137
1104216,846,291
1104223,376,114
1104230,136,137
1104245,846,291
1104267,114,376
1104268,632,274
1104272,454,25
1104368,90,91
1104390,280,798
1104405,91,90
1104412,454,25
1104520,90,91
1104551,448,149
1104567,91,90
1104773,291,846
1104869,846,291
1105157,274,632
1105195,176,578
1105279,578,176
1105291,141,578
1105322,578,141
1105331,294,194
1105357,137,136
1105377,736,207
1105419,141,578
1105443,578,141
1105748,176,578
1105775,194,294
1105782,578,176
1105814,294,194
1105845,194,294
1105909,207,736
1106419,311,326
1106430,401,288
1106506,401,288
1106609,370,512
1106764,464,220
1106895,279,617
1106900,299,512
1106939,512,299
1106945,617,279
1106964,131,280
1106966,131,280
1106987,299,512
1107040,280,131
1107083,512,299
1107092,632,274
1107099,176,578
1107130,578,176
1107159,578,176
1107165,846,291
1107190,299,512
1107298,291,846
1107306,512,299
1107360,299,512
1107389,512,299
1107400,176,578
1107417,578,176
1107440,299,512
1107469,512,299
1107494,299,512
1107515,512,299
1107632,176,578
1107635,299,512
1107658,578,176
1107674,512,299
1107883,176,578
1107909,578,176
1108981,136,137
1109031,274,632
1109081,617,279
1109087,291,846
1109128,176,578
1109158,578,176
1109202,299,512
1109212,299,512
1109666,149,448
1109705,88,665
1109877,512,299
1109955,299,512
1110044,617,391
1110048,371,532
1110107,457,36
1110109,532,371
1110286,512,299
1110350,299,512
1110414,512,299
1110419,90,91
1110475,299,512
1110582,512,299
1110586,512,299
1110630,91,90
1110985,90,91
1110999,91,90
1111291,359,560
1111344,344,100
1111355,90,91
1111423,774,586
1111466,774,586
1111573,176,141
1111603,586,774
1111640,774,586
1111656,3,49
1111738,137,136
1111743,137,136
1111883,136,137
1111884,88,505
1112035,136,137
1112161,91,90
1112344,48,49
1112417,137,25
1112537,401,288
1112563,586,774
1112607,774,586
1112613,401,288
1112943,146,611
1113018,611,146
1113032,274,61
1113060,461,143
1113144,540,687
1113946,237,299
1114098,454,25
1114118,90,91
1114124,288,401
1114148,91,90
1114156,91,90
1114205,288,401
1114234,505,88
1114551,299,237
1114714,141,176
1114714,137,136
1114757,136,137
1114776,632,274
1115153,88,505
1115183,136,137
1115206,505,88
1115392,274,632
1115421,391,617
1115441,27,6
1115756,578,176
1115928,578,176
1116023,617,391
1116131,391,617
1116215,33,709
1116292,176,141
1116321,176,578
1116412,578,176
1116505,632,274
1116513,532,371
1116552,141,176
1116553,176,578
1116562,146,611
1116633,578,176
1116650,176,141
1116668,176,578
1116688,632,274
1116786,141,176
1116855,274,632
1117173,176,141
1117352,141,176
1117387,176,141
1117404,37,301
1117573,141,176
1117578,141,176
1117590,141,176
1117601,632,274
1117666,37,36
1117765,288,401
1117835,274,632
1117844,288,401
1117851,176,141
1118109,288,104
1118190,288,104
1118243,104,288
1118318,104,288
1118367,288,104
1118416,104,288
1118447,288,104
1118492,104,288
1118544,288,104
1118558,6,27
1118591,104,288
1118611,288,104
1118636,104,288
1118649,401,288
1118656,288,104
1118667,104,288
1118675,288,401
1118690,288,104
1118711,104,288
1118721,401,288
1118735,288,104
1118753,288,401
1118763,104,288
1118771,176,578
1118788,632,274
1118840,578,176
1118967,401,288
1118974,274,632
1119077,176,578
1119112,359,560
1119165,560,359
1119293,578,176
1119309,90,91
1119358,91,90
1119372,632,274
1119375,176,578
1119464,304,164
1119505,274,632
1119532,578,176
1119546,359,560
1119552,164,304
1119555,164,304
1119568,522,436
1119586,176,578
1119607,146,611
1119647,611,146
1119759,578,176
1119819,176,578
1119820,611,146
1119865,578,176
1119956,146,611
1120136,632,274
1120259,560,359
1120281,359,560
1120354,274,632
1120717,632,274
1120841,494,57
1120887,146,611
1120968,176,578
1121028,578,176
1121038,146,611
1121108,274,632
1121114,454,25
1121231,25,454
1121245,25,454
1121251,454,25
1121259,534,360
1121282,454,25
1121291,164,163
1121419,632,274
1121563,176,578
1121571,611,146
1121721,360,534
1121939,736,560
1122021,560,736
1122165,736,560
1122317,176,578
1122440,578,176
1122497,279,617
1122505,279,617
1122531,176,578
1122534,617,279
1122550,617,279
1122552,279,617
1122554,617,279
1122560,279,617
1122601,279,617
1122612,578,176
1122652,617,279
1122682,617,279
1122767,665,88
1122788,665,505
1122789,176,578
1122791,279,617
1122817,617,279
1122897,6,27
1122908,505,665
1122921,279,617
1122937,279,617
1123009,207,736
1123015,207,736
1123153,665,505
1123238,617,279
1123239,578,176
1123309,617,279
1123334,736,207
1123572,176,578
1123609,36,37
1123631,301,37
1123663,301,186
1123672,36,37
1123751,6,27
1124057,505,665
1124110,665,505
1124647,37,36
1124703,578,176
1124705,37,301
1124872,176,578
1124876,176,578
1124882,176,578
1124920,578,176
1125105,176,578
1125133,578,176
1125305,99,546
1125447,36,37
1126121,665,505
1126424,546,99
1126448,546,99
1126962,505,665
1127035,665,505
1127263,36,401
1127296,99,546
1127338,546,99
1127891,499,698
1128150,37,36
1128224,401,36
1128734,457,401
1128750,401,457
1128786,36,401
1128794,457,401
1128828,401,36
1128847,611,146
1128869,401,457
1128941,457,401
1128974,401,457
1129063,665,505
1129351,99,546
1129491,546,99
1129695,3,49
1129721,36,401
1129737,36,37
1129818,48,49
1129855,49,48
1130139,37,36
1130208,36,37
1130716,61,274
1131144,207,736
1131207,36,37
1132415,540,687
1132681,687,540
1133407,227,174
1133431,227,174
1134284,358,90
1134424,540,687
1134876,174,227
1134924,227,174
1134942,227,174
1134974,174,227
1136699,698,499
1138036,491,422
1138063,422,491
1140628,499,698
1150616,21,20
1150766,20,21
1151495,21,20
1153667,20,21
1153712,21,20
1153722,21,20
1156342,575,59
1156513,59,575
1156588,575,59
1156619,59,575
1156667,575,59
1156791,59,575
1156869,59,575
1156917,575,59
1157360,645,155
1157421,155,645
1157517,173,466
1157535,466,173
1157557,173,466
1157621,424,266
1157694,785,67
1157711,67,785
1157732,785,67
1157743,67,785
1157752,67,785
1157930,645,155
1157941,645,155
1158018,155,645
1158494,457,109
1159069,170,155
1159097,155,170
1159108,358,90
1159177,339,359
1159320,359,339
1159860,90,358
1160640,371,532
1160813,304,164
1160966,358,90
1161022,164,304
1161915,176,578
1161931,109,457
1161954,578,176
1161960,304,164
1162036,164,304
1162154,173,466
1162204,466,173
1162602,176,578
1163090,176,141
1163397,242,33
1163509,701,413
1163588,242,276
1163813,697,202
1163825,578,176
1163950,176,578
1163976,578,176
1164285,422,491
1164377,176,578
1164395,578,176
1164645,52,359
1164669,28,317
1164698,359,52
1164812,33,242
1164954,317,28
1165218,276,242
1165221,202,697
1165253,697,202
1165273,202,697
1165301,697,202
1165404,202,697
1165434,697,202
1165455,202,697
1165504,494,57
1165530,141,176
1165606,176,141
1165686,141,176
1165937,176,141
1165950,141,176
1165960,141,176
1166023,141,176
1166054,176,141
1166255,436,522
1166522,4,424
1166659,578,289
1166668,4,424
1166709,304,549
1166806,623,651
1166875,651,623
1166893,651,623
1166900,651,623
1166925,623,651
1166965,651,623
1167492,697,202
1167503,697,202
1167812,651,623
1167815,651,623
1167840,623,651
1167936,651,623
1168613,846,291
1168690,36,524
1168715,491,422
1168799,36,524
1169120,524,36
1169122,141,176
1169133,141,176
1169725,291,846
1169796,164,163
1169874,5,802
1169901,193,179
1169918,371,800
1170127,193,179
1170223,179,193
1170258,193,179
1170640,179,193
1170657,193,179
1170676,179,193
1170727,20,21
1170755,780,96
1170992,146,611
1171034,269,5
1171097,5,269
1171128,687,540
1171277,436,522
1171360,462,645
1171384,540,687
1171418,645,462
1171441,645,462
1171541,687,540
1171626,96,780
1171690,462,645
1171748,5,269
1171762,242,33
1171854,645,462
1171911,269,5
1172088,424,4
1172127,146,145
1172193,145,146
1172320,146,145
1172464,21,20
1173012,424,4
1173094,176,141
1173094,194,294
1173113,141,176
1173130,163,164
1173143,176,141
1173168,294,194
1173212,294,194
1173217,164,163
1173220,294,194
1173229,141,176
1173267,194,294
1173316,294,194
1173334,294,194
1174013,27,6
1174037,20,21
1174155,21,20
1174188,462,645
1174195,176,141
1174227,645,462
1174264,21,20
1174275,119,175
1174391,462,645
1174541,20,21
1174610,21,20
1174625,141,176
1174684,21,20
1175223,6,27
1175553,6,27
1175587,340,601
1175663,175,119
1175671,27,6
1175686,119,175
1175724,601,340
1175757,20,21
1175759,340,601
1176001,21,20
1176156,601,340
1177288,20,21
1177431,21,20
1177511,846,291
1177526,688,152
1177792,586,129
1177838,119,175
1178028,294,194
1178070,194,294
1178084,152,688
1178134,294,194
1178185,194,294
1178441,688,152
1178670,152,688
1178734,688,152
1178872,499,805
1178953,129,586
1179146,805,499
1179196,499,805
1179221,175,119
1179250,119,175
1179300,269,5
1179313,5,269
1179531,269,5
1180146,549,304
1180157,549,304
1180170,304,549
1180551,586,129
1180936,176,578
1181045,20,21
1181232,21,20
1181370,20,21
1181666,21,20
1181711,20,21
1181812,21,20
1181870,20,21
1181969,21,20
1182588,36,37
1182806,36,37
1182849,4,424
1184169,176,578
1184901,289,578
1185165,23,51
1185481,51,23
1185600,23,51
1185962,51,23
1186675,559,64
1186884,164,304
1186984,304,164
1187009,176,578
1187018,164,304
1187108,304,164
1187543,585,232
1187564,232,585
1187631,585,232
1187678,232,585
1187879,499,63
1187898,499,805
1188170,176,141
1188228,141,176
1188268,176,141
1188333,141,176
1188382,176,141
1188467,141,176
1188508,14,421
1188573,421,14
1188992,39,622
1189170,14,421
1189249,522,436
1189326,304,549
1189369,578,176
1189372,578,289
1189378,578,176
1189412,289,578
1189628,512,36
1189693,36,512
1189759,512,36
1189843,512,36
1189881,36,512
1189968,176,578
1189973,512,36
1190048,578,176
1190053,36,512
1190165,512,36
1190166,436,522
1190186,36,512
1190187,512,36
1190231,36,512
1190273,512,36
1190275,36,512
1190317,512,36
1190326,176,578
1190341,176,578
1190419,36,512
1190441,549,304
1190444,512,36
1190451,578,176
1190453,36,512
1190472,304,549
1190487,512,36
1190499,36,512
1190529,512,36
1190543,176,578
1190623,512,36
1190648,36,512
1190663,512,36
1190737,36,512
1190741,697,202
1190756,202,697
1190777,27,6
1190784,424,4
1190837,512,36
1190840,522,436
1191124,278,335
1191275,299,237
1191293,546,139
1191341,237,299
1191466,299,237
1191534,237,299
1191702,237,299
1191726,436,522
1191729,299,237
1191737,237,299
1191773,522,436
1191778,805,499
1191836,299,237
1191842,546,139
1191880,335,278
1191923,139,546
1192006,546,139
1192044,301,37
1192048,139,546
1192080,237,299
1192120,546,139
1192127,299,237
1192151,237,299
1192153,237,299
1192165,499,805
1192205,139,546
1192219,237,299
1192233,546,139
1192257,299,237
1192271,299,237
1192293,139,546
1192308,546,139
1192334,546,139
1192382,237,299
1192419,139,546
1192448,546,139
1192452,335,278
1192514,546,139
1192562,139,546
1192625,546,139
1192808,278,335
1192849,335,278
1192869,278,335
1192876,36,512
1192915,335,278
1192934,512,36
1192936,278,335
1192987,335,278
1193016,278,335
1193042,335,278
1193098,36,512
1193150,512,36
1193260,278,335
1193287,335,278
1193382,278,335
1193413,335,278
1193431,278,335
1193461,335,278
1193473,278,335
1193518,335,278
1193537,278,335
1193615,335,278
1193854,175,119
1193941,37,301
1194509,278,335
1194534,335,278
1194618,119,175
1194792,175,119
1194902,278,335
1194933,274,632
1195052,119,175
1195126,146,145
1195220,175,119
1195425,289,578
1195430,289,578
1195439,289,578
1196288,301,37
1196514,301,37
1196546,37,301
1196865,120,314
1197409,175,119
1197704,301,37
1198181,119,175
1198349,175,119
1198615,119,175
1198620,176,578
1198778,175,119
1199684,572,665
1200192,314,120
1200218,759,580
1200680,665,572
1200715,572,665
1200749,665,572
1200773,665,572
1200780,572,665
1200842,665,572
1201394,445,624
1201623,301,37
1201632,120,314
1201877,314,120
1201884,632,274
1202022,624,445
1202194,445,624
1202251,445,624
1202253,116,468
1202331,624,445
1202466,580,759
1202484,274,632
1202507,274,632
1202747,37,301
1202752,120,314
1202755,37,301
1202786,314,120
1203263,274,632
1203920,21,20
1204102,93,481
1204129,632,274
1204157,481,93
1204179,481,93
1204194,481,93
1204200,93,481
1204210,481,93
1204225,93,481
1204242,481,93
1204270,93,481
1204280,481,93
1204302,93,481
1204325,481,93
1204368,93,481
1204410,481,93
1204449,481,93
1204452,93,481
1204455,481,93
1204474,93,481
1204516,481,93
1204659,93,481
1204662,468,116
1204789,93,481
1204872,507,615
1204912,481,93
1204940,274,632
1205051,632,274
1205104,335,278
1205449,37,301
1205497,93,481
1205655,481,93
1205658,481,93
1205674,481,93
1205810,651,623
1205865,237,299
1205937,651,623
1206109,299,237
1206168,175,105
1206169,274,632
1206179,237,299
1206370,278,335
1206394,335,278
1206498,274,632
1206609,299,237
1206636,632,274
1206668,274,632
1206709,237,299
1206713,632,274
1207057,299,237
1207596,339,359
1207662,459,260
1207908,237,299
1208320,260,459
1208329,260,459
1208389,459,260
1208536,359,339
1208571,459,260
1209740,175,105
1210929,578,289
1211117,237,299
1211200,299,237
1211204,299,237
1211266,237,299
1211359,289,578
1214459,274,632
1215215,3,357
1216128,274,632
1216916,274,632
1216959,632,274
1217163,274,632
1217230,105,175
1219190,274,632
1219484,274,632
1219913,632,274
1220476,274,632
1220811,105,175
1221890,632,274
1222021,632,274
1222117,274,632
1222246,632,274
1222559,274,632
1222926,632,274
1223177,217,3
1223507,299,237
1223513,299,237
1223545,237,299
1223593,299,237
1223770,237,299
1224010,299,237
1224496,3,357
1224719,237,299
1225230,3,217
1226676,3,217
1228324,3,217
1237510,20,21
1238027,21,20
1238161,21,20
1238851,93,481
1239420,21,20
1239441,21,20
1242371,540,310
1242824,21,20
1243104,146,145
1243222,146,145
1243236,279,617
1244906,558,557
1244952,314,120
1245020,91,90
1245037,90,91
1245119,197,225
1245187,90,91
1245209,90,91
1245229,91,90
1245242,91,90
1245255,91,90
1245267,91,90
1245333,90,91
1245437,197,225
1245651,91,90
1245651,91,90
1245702,120,314
1245769,120,314
1246710,145,146
1246866,279,617
1247120,21,20
1247597,20,21
1247744,91,90
1247776,21,20
1247794,20,21
1247794,278,335
1247805,90,91
1247824,21,20
1248080,91,90
1248229,617,279
1248277,617,279
1248313,279,617
1248444,335,278
1248476,617,279
1248481,617,279
1248525,90,91
1248534,279,617
1248556,617,279
1248606,279,617
1248619,91,90
1248713,278,335
1248740,335,278
1249730,359,52
1249800,52,359
1249892,359,52
1250482,278,335
1250520,335,278
1250582,557,419
1251423,278,335
1252137,424,266
1252409,424,266
1252481,21,20
1252533,326,311
1252607,311,326
1252918,4,424
1252994,326,311
1253053,4,424
1253058,311,326
1253127,326,311
1253162,311,326
1253166,311,326
1253186,311,326
1253308,20,21
1253789,20,21
1253883,21,20
1254436,598,175
1254436,598,368
1254508,368,598
1254670,419,557
1254736,419,557
1254803,176,578
1254926,578,176
1255112,359,560
1255131,598,368
1255419,120,314
1255940,157,707
1256086,578,176
1256086,227,197
1256239,424,4
1256387,176,578
1256435,557,419
1256443,4,424
1256810,419,557
1256875,419,557
1257258,381,4
1257282,4,381
1257302,381,4
1257409,560,359
1257495,359,560
1257675,197,227
1258031,137,136
1258045,598,175
1258183,227,197
1258278,623,651
1258305,682,405
1258493,424,4
1258513,405,682
1258522,651,623
1258578,221,4
1258634,4,221
1258752,4,221
1259092,611,472
1259124,682,405
1259281,598,694
1259294,598,694
1259422,424,4
1259423,694,598
1259879,472,611
1259925,611,472
1260322,311,326
1260380,326,311
1260401,311,326
1260442,197,227
1260870,269,267
1260893,472,611
1260913,120,314
1260958,611,472
1261302,645,155
1261311,632,274
1261531,623,651
1261573,314,120
1261701,120,314
1261793,300,743
1261851,172,640
1261880,640,172
1261931,172,640
1261955,640,172
1262066,172,640
1262271,227,197
1262460,176,578
1262525,36,524
1262628,524,36
1262662,578,176
1262688,176,578
1262746,36,524
1262839,524,36
1262931,578,176
1262977,176,578
1263039,578,176
1263049,274,632
1263123,176,578
1263664,598,694
1263697,69,37
1263700,694,598
1263743,640,172
1263844,136,137
1263869,578,176
1264004,598,694
1264012,137,136
1264039,197,227
1264348,227,197
1264411,197,227
1264425,227,197
1264577,37,69
1264606,37,69
1264655,405,682
1264749,637,253
1265331,267,269
1265464,269,267
1265638,682,405
1266046,253,637
1266186,175,598
1266362,136,137
1266538,90,91
1266879,405,682
1266900,682,405
1267690,617,279
1267694,617,279
1267735,279,617
1267748,279,617
1267766,617,279
1267783,617,279
1267793,279,617
1267877,314,527
1267916,279,617
1267977,49,48
1268001,49,48
1268027,617,279
1268050,172,640
1268155,694,598
1269005,632,274
1269246,4,424
1269616,137,136
1269638,137,136
1269755,175,598
1269963,137,454
1269993,279,617
1270002,615,507
1270014,617,279
1270126,615,507
1270186,615,507
1270191,802,5
1270216,48,49
1270255,49,48
1270282,48,49
1270310,615,507
1270351,51,75
1270355,274,632
1270356,615,507
1270441,615,507
1270501,5,802
1270517,615,507
1270521,51,75
1270571,598,694
1270859,527,314
1270871,314,527
1270894,278,335
1271190,359,560
1271221,21,20
1271286,560,359
1271971,617,279
1272637,640,172
1272643,640,172
1272645,91,90
1272755,485,472
1273002,598,694
1273030,172,640
1273341,472,485
1273347,472,485
1273392,227,197
1273417,485,472
1273453,617,279
1274132,279,617
1274509,153,612
1274936,612,153
1274974,612,153
1275207,137,136
1275329,153,612
1275366,153,612
1275946,136,137
1276376,632,274
1276575,351,677
1276645,677,351
1276681,351,677
1276688,351,677
1276837,141,176
1276879,677,351
1276947,351,677
1276972,351,677
1277188,424,4
1277252,390,683
1277284,683,390
1277362,274,61
1277438,253,637
1277477,274,632
1277800,580,441
1277910,61,274
1278118,314,527
1278172,637,253
1278181,527,314
1278184,637,253
1278188,527,314
1278293,314,527
1278600,527,314
1278800,314,527
1278860,527,314
1278861,632,274
1278914,314,527
1278953,612,153
1278969,527,314
1278979,314,527
1278996,612,153
1279001,527,314
1279065,772,157
1279121,137,136
1279157,136,137
1279235,677,351
1279273,136,137
1279293,157,772
1279304,137,136
1279346,772,157
1279365,137,136
1279519,351,677
1280259,153,612
1280363,227,197
1280447,136,137
1280488,681,634
1280527,612,153
1280527,274,61
1280561,634,681
1280569,137,136
1280605,681,634
1280624,634,681
1280629,294,194
1280659,146,145
1280704,227,197
1280718,227,197
1280738,227,197
1280817,294,194
1280928,153,612
1280951,274,632
1280987,145,146
1281080,612,153
1281126,197,227
1281158,197,227
1281307,61,274
1281331,274,632
1281415,227,197
1281437,176,141
1281536,197,227
1281932,632,274
1281955,632,274
1282535,194,294
1282764,294,194
1282793,274,632
1282839,785,424
1282998,304,164
1283067,139,546
1283199,139,546
1283232,314,120
1283317,227,197
1283335,164,304
1283346,197,227
1284077,120,314
1284205,359,560
1284860,314,120
1285006,314,120
1285156,120,314
1285550,137,454
1285627,104,288
1285635,314,120
1285700,104,288
1285764,632,274
1286002,157,707
1286059,707,157
1286869,157,707
1286905,288,104
1286990,288,104
1286999,104,288
1287035,707,157
1287038,578,176
1287072,104,288
1287122,274,632
1287418,288,104
1287487,104,288
1287497,288,104
1287562,104,288
1287619,632,274
1287708,454,137
1287802,288,104
1287856,176,578
1287881,288,104
1287968,104,288
1288043,104,288
1288059,274,632
1288518,474,639
1288609,176,578
1288651,288,104
1288717,104,288
1288730,288,104
1288792,104,288
1288857,288,104
1288863,454,137
1288904,137,454
1288969,104,288
1288996,288,104
1289013,448,208
1289043,208,448
1289044,104,288
1289075,288,104
1289110,104,288
1289161,448,208
1289178,639,474
1289184,104,288
1289196,474,639
1289219,208,448
1289283,448,208
1289291,474,639
1289330,639,474
1289367,474,639
1289452,176,578
1289549,632,274
1289670,436,522
1289773,522,436
1290032,289,578
1290160,436,522
1290405,274,632
1290634,522,436
1290870,632,274
1290903,466,269
1291001,269,466
1291098,274,632
1291516,288,104
1291518,466,269
1291596,288,104
1291634,104,288
1291703,104,288
1291844,176,578
1292406,288,104
1292486,288,104
1292645,104,288
1292721,104,288
1295181,288,104
1295261,288,104
1295408,104,288
1295483,104,288
1298208,578,289
1298230,578,289
1298245,280,268
1298366,280,268
1301146,289,578
1318823,13,492
1318902,13,492
1322079,601,340
1322174,100,15
1322345,557,419
1322561,340,601
1323003,652,677
1323488,146,458
1323858,90,91
1324201,449,47
1324587,335,278
1324798,488,18
1324835,139,672
1324835,139,58
1324931,139,672
1324931,139,58
1324965,58,139
1324989,278,335
1325057,139,58
1325081,58,139
1325522,335,278
1325557,278,335
1325788,18,488
1326056,18,488
1326189,335,278
1326240,278,335
1326344,335,278
1326482,639,474
1326541,672,139
1326886,474,639
1327188,278,335
1327374,335,278
1327719,388,481
1327783,481,388
1327836,388,481
1327898,639,474
1327907,481,388
1327909,481,388
1327972,481,388
1327984,164,304
1327986,388,481
1328025,304,164
1328045,164,304
1328101,304,164
1328128,481,388
1328161,164,304
1328219,481,388
1328272,481,388
1328315,388,481
1328346,481,388
1328349,481,388
1328563,677,652
1328797,20,21
1329255,357,3
1329314,3,357
1330030,368,598
1330277,91,90
1330318,304,164
1330338,164,304
1330477,314,527
1330842,90,91
1330853,90,91
1330878,91,90
1330961,90,91
1331287,688,405
1331307,91,90
1331387,296,481
1331408,481,296
1331420,481,296
1331436,527,314
1331439,405,688
1331451,3,357
1331500,296,481
1331545,304,164
1331548,314,527
1331560,164,304
1331585,304,164
1331597,164,304
1331598,527,314
1331618,688,405
1331628,527,314
1331668,481,296
1331712,296,481
1331712,314,527
1331734,481,296
1331742,527,314
1331750,296,481
1331792,481,296
1331833,91,90
1331840,91,90
1331857,91,90
1331875,296,481
1331973,193,179
1331983,598,368
1331987,598,368
1331998,598,368
1332000,179,193
1332022,296,481
1332077,90,91
1332083,193,179
1332086,405,688
1332094,91,90
1332099,481,296
1332261,91,90
1332317,90,91
1332343,90,91
1332394,114,748
1332709,202,697
1332745,697,202
1333008,527,314
1333085,314,527
1333587,748,114
1333615,179,193
1333625,193,179
1333867,133,237
1333883,314,527
1333906,237,133
1333929,237,299
1333974,299,237
1333998,688,405
1334489,91,90
1334496,91,90
1334511,91,90
1334551,20,21
1334592,296,481
1334698,176,141
1334910,20,21
1335020,299,237
1335024,299,237
1335123,90,91
1335144,91,90
1335164,481,93
1335200,90,91
1335214,91,90
1335592,137,136
1335702,237,299
1335883,21,20
1335908,20,21
1336371,601,340
1336395,21,20
1336415,21,20
1336449,595,19
1336458,595,19
1336522,340,601
1336581,601,340
1336613,340,601
1336859,340,601
1337276,4,507
1337407,475,115
1337479,278,335
1337495,136,137
1337600,137,136
1337843,115,475
1337866,475,115
1337893,115,475
1338157,20,21
1338181,21,20
1338187,335,278
1338217,20,21
1338261,136,137
1339101,278,335
1339173,335,278
1339421,137,136
1339477,21,20
1339525,249,268
1339532,548,250
1339626,485,472
1339667,472,485
1339668,249,268
1339715,278,335
1339718,335,278
1339725,278,335
1339793,335,278
1339796,357,3
1339946,278,335
1340014,335,278
1340041,278,335
1340049,304,164
1340066,386,567
1340143,335,278
1340277,688,405
1340339,499,63
1340413,485,472
1340415,268,249
1340444,91,90
1340452,63,499
1340471,90,91
1340478,90,91
1340550,405,688
1340569,268,249
1340619,90,91
1340718,499,63
1340765,91,90
1340870,63,499
1340880,63,499
1340953,176,141
1340955,279,617
1340982,688,405
1341041,278,335
1341185,422,491
1341251,141,176
1341307,405,688
1341376,257,830
1341436,176,141
1341516,141,176
1341576,176,141
1341626,688,405
1341661,93,481
1341708,481,93
1341871,405,688
1341885,93,481
1341916,481,93
1341919,481,93
1341925,481,93
1341942,481,93
1341976,688,405
1341994,93,481
1342039,481,93
1342040,481,93
1342154,617,279
1342160,617,279
1342207,93,481
1342228,93,481
1342252,93,481
1342303,274,440
1342330,440,274
1342335,481,93
1342355,481,93
1342372,227,174
1342385,279,617
1342393,227,174
1342404,582,339
1342423,227,174
1342645,424,4
1342651,617,279
1342666,146,458
1342722,830,257
1342790,617,279
1342811,617,279
1342818,128,845
1342840,4,424
1342962,458,146
1343023,146,458
1343132,458,146
1343154,146,458
1343164,458,146
1343193,146,458
1343464,845,128
1343642,279,617
1343983,279,617
1343993,279,617
1344016,617,279
1344024,617,279
1344030,279,617
1344033,279,617
1344042,279,617
1344068,617,279
1344136,617,279
1344284,141,176
1344299,176,578
1344305,279,617
1344346,617,279
1344349,578,176
1344533,617,279
1344536,279,617
1344567,617,279
1344577,176,578
1344703,578,176
1344741,677,652
1344770,617,279
1344843,176,578
1344903,683,390
1345238,578,176
1345528,279,617
1345533,617,279
1345875,176,578
1345902,578,176
1345999,279,617
1346026,104,288
1346100,104,288
1346118,176,578
1346334,578,176
1346599,744,133
1346609,133,744
1346623,578,289
1346642,289,578
1346704,744,133
1346722,133,744
1346741,744,133
1346748,133,744
1346771,133,744
1346777,133,744
1346810,137,136
1346855,136,137
1346865,136,137
1346878,136,137
1346977,133,744
1346990,176,578
1347000,137,136
1347001,475,115
1347032,578,289
1347054,289,578
1347063,744,133
1347073,578,176
1347077,136,137
1347084,115,475
1347093,176,578
1347111,578,289
1347117,475,115
1347163,133,744
1347194,115,475
1347215,744,133
1347244,475,115
1347271,115,475
1347345,578,176
1347666,617,279
1347734,484,46
1348009,536,178
1348049,176,578
1348070,536,178
1348215,289,578
1348225,137,136
1348231,137,136
1348246,46,484
1348318,136,137
1348324,578,176
1348367,288,104
1348370,176,578
1348378,137,136
1348408,578,176
1348422,578,289
1348447,288,104
1348455,289,578
1348511,176,578
1348535,390,683
1348535,578,289
1348561,289,578
1348569,289,578
1348575,683,390
1348602,578,289
1348612,390,683
1348614,289,578
1348617,744,133
1348631,104,288
1348645,683,390
1348706,104,288
1348719,744,133
1349107,484,46
1349158,46,484
1349166,46,484
1349200,46,484
1349223,484,46
1349248,46,484
1349261,46,484
1349264,484,46
1349274,46,484
1349294,46,484
1349308,46,484
1349419,484,46
1349470,46,484
1349840,484,46
1349889,578,176
1349899,578,289
1349938,46,484
1349944,289,578
1350299,578,289
1350325,578,289
1350335,289,578
1350460,176,578
1350535,149,448
1350615,601,340
1350645,448,149
1350713,149,448
1350888,20,21
1350894,289,578
1351096,21,20
1351576,340,601
1351658,340,601
